topology_id,node_id,x_m,y_m,depth_m,initial_energy_j,layer
exponential_s500_n300_seed4013,262,26.913918,193.460254,63.34075,0.5,3
exponential_s500_n300_seed4013,263,258.047095,163.616347,0.981131,0.5,1
exponential_s500_n300_seed4013,264,54.396454,168.06538,14.00069,0.5,1
exponential_s500_n300_seed4013,265,16.891748,194.698956,416.143918,0.5,15
exponential_s500_n300_seed4013,266,65.400968,141.242966,163.833105,0.5,6
exponential_s500_n300_seed4013,267,10.566526,42.26551,121.480053,0.5,5
exponential_s500_n300_seed4013,268,108.590615,239.211441,268.613571,0.5,10
exponential_s500_n300_seed4013,269,23.295541,106.392506,429.60978,0.5,15
exponential_s500_n300_seed4013,270,96.571222,242.454003,287.776068,0.5,10
exponential_s500_n300_seed4013,271,43.153164,180.889832,148.129859,0.5,6
exponential_s500_n300_seed4013,272,106.466711,500.0,163.945255,0.5,6
exponential_s500_n300_seed4013,273,175.878458,83.023754,11.592704,0.5,1
exponential_s500_n300_seed4013,274,215.50104,80.292731,50.347813,0.5,3
exponential_s500_n300_seed4013,275,51.48214,225.405967,327.005676,0.5,12
exponential_s500_n300_seed4013,276,490.095888,72.992283,176.11799,0.5,7
exponential_s500_n300_seed4013,277,163.947754,14.398132,39.612674,0.5,2
exponential_s500_n300_seed4013,278,237.27707,320.003861,151.221103,0.5,6
exponential_s500_n300_seed4013,279,54.264621,35.118108,71.027255,0.5,3
exponential_s500_n300_seed4013,280,379.77784,156.391406,143.625541,0.5,6
exponential_s500_n300_seed4013,281,388.537377,110.544741,500.0,0.5,18
exponential_s500_n300_seed4013,282,6.371824,160.448997,130.813921,0.5,5
exponential_s500_n300_seed4013,283,243.714605,242.707783,56.048787,0.5,3
exponential_s500_n300_seed4013,284,89.632016,364.837686,429.420556,0.5,15
exponential_s500_n300_seed4013,285,58.141821,490.023117,348.682749,0.5,12
exponential_s500_n300_seed4013,286,380.985512,9.172274,45.58529,0.5,2
exponential_s500_n300_seed4013,287,32.940892,54.185442,45.908869,0.5,2
exponential_s500_n300_seed4013,288,58.53324,93.154988,224.497843,0.5,8
exponential_s500_n300_seed4013,289,56.580027,47.065028,16.775517,0.5,1
exponential_s500_n300_seed4013,290,45.987661,71.680332,500.0,0.5,18
exponential_s500_n300_seed4013,291,72.404748,108.663525,121.896804,0.5,5
exponential_s500_n300_seed4013,292,500.0,173.682925,195.914808,0.5,7
exponential_s500_n300_seed4013,293,121.325269,190.28881,54.317884,0.5,3
exponential_s500_n300_seed4013,294,475.064525,29.022241,113.379574,0.5,5
exponential_s500_n300_seed4013,295,23.818885,59.825194,33.28689,0.5,2
exponential_s500_n300_seed4013,296,89.843921,303.347617,34.373437,0.5,2
exponential_s500_n300_seed4013,297,126.108321,489.257673,24.748775,0.5,2
exponential_s500_n300_seed4013,298,207.032455,222.334869,110.905829,0.5,5
exponential_s500_n300_seed4013,299,11.426025,220.256365,19.299415,0.5,1
exponential_s500_n300_seed4014,0,36.360257,63.277645,168.926529,0.5,6
exponential_s500_n300_seed4014,1,85.221911,154.540982,60.913424,0.5,3
exponential_s500_n300_seed4014,2,253.317245,500.0,220.334369,0.5,8
exponential_s500_n300_seed4014,3,67.892027,360.909926,72.904067,0.5,3
exponential_s500_n300_seed4014,4,47.277923,14.343589,167.129485,0.5,6
exponential_s500_n300_seed4014,5,363.505869,135.764441,25.399055,0.5,2
exponential_s500_n300_seed4014,6,23.684301,31.456547,42.000018,0.5,2
exponential_s500_n300_seed4014,7,126.552139,348.700076,500.0,0.5,18
exponential_s500_n300_seed4014,8,434.750734,98.283626,239.962474,0.5,9
exponential_s500_n300_seed4014,9,19.882753,22.037299,49.069212,0.5,2
exponential_s500_n300_seed4014,10,195.646541,500.0,302.116255,0.5,11
exponential_s500_n300_seed4014,11,98.616405,60.184076,20.21403,0.5,2
exponential_s500_n300_seed4014,12,30.712689,10.751678,343.465105,0.5,12
exponential_s500_n300_seed4014,13,81.396252,39.146555,500.0,0.5,18
exponential_s500_n300_seed4014,14,32.228626,31.850388,408.818281,0.5,14
exponential_s500_n300_seed4014,15,69.478746,118.862069,440.094603,0.5,16
exponential_s500_n300_seed4014,16,34.846564,39.342662,11.624946,0.5,1
exponential_s500_n300_seed4014,17,20.268976,35.31248,240.294254,0.5,9
exponential_s500_n300_seed4014,18,108.084045,92.38399,6.279015,0.5,1
exponential_s500_n300_seed4014,19,28.285469,16.576408,155.506733,0.5,6
exponential_s500_n300_seed4014,20,3.08551,420.847442,197.592293,0.5,7
exponential_s500_n300_seed4014,21,11.628472,32.074096,78.945087,0.5,3
exponential_s500_n300_seed4014,22,176.047921,246.09879,125.937999,0.5,5
exponential_s500_n300_seed4014,23,168.052833,36.153716,44.824175,0.5,2
exponential_s500_n300_seed4014,24,71.919657,56.316993,138.53695,0.5,5
exponential_s500_n300_seed4014,25,56.848837,54.124051,98.934111,0.5,4
exponential_s500_n300_seed4014,26,445.410597,30.791928,5.263453,0.5,1
exponential_s500_n300_seed4014,27,146.572634,111.888502,10.035072,0.5,1
exponential_s500_n300_seed4014,28,31.888239,36.485814,75.96211,0.5,3
exponential_s500_n300_seed4014,29,194.535259,356.456661,18.370746,0.5,1
exponential_s500_n300_seed4014,30,80.150619,4.17727,29.608001,0.5,2
exponential_s500_n300_seed4014,31,83.802821,54.236497,315.087068,0.5,11
exponential_s500_n300_seed4014,32,4.917755,500.0,6.428779,0.5,1
exponential_s500_n300_seed4014,33,147.994147,81.720162,70.951401,0.5,3
exponential_s500_n300_seed4014,34,8.617944,318.081956,141.695259,0.5,6
exponential_s500_n300_seed4014,35,36.67636,469.074831,240.901396,0.5,9
exponential_s500_n300_seed4014,36,300.289169,181.493827,103.882666,0.5,4
exponential_s500_n300_seed4014,37,167.475198,500.0,381.348579,0.5,14
exponential_s500_n300_seed4014,38,299.069964,347.584534,27.835266,0.5,2
exponential_s500_n300_seed4014,39,44.626757,132.490729,139.647682,0.5,5
exponential_s500_n300_seed4014,40,266.138738,40.356896,198.811596,0.5,7
exponential_s500_n300_seed4014,41,33.929443,35.391964,279.694075,0.5,10
exponential_s500_n300_seed4014,42,97.354538,54.342106,293.101636,0.5,11
exponential_s500_n300_seed4014,43,177.965133,16.506676,5.178626,0.5,1
exponential_s500_n300_seed4014,44,110.071642,20.345851,22.019438,0.5,2
exponential_s500_n300_seed4014,45,287.34895,142.632811,25.958751,0.5,2
exponential_s500_n300_seed4014,46,480.053023,153.419246,103.01009,0.5,4
exponential_s500_n300_seed4014,47,82.865402,435.966871,43.135338,0.5,2
exponential_s500_n300_seed4014,48,196.131043,272.791654,243.55549,0.5,9
exponential_s500_n300_seed4014,49,109.03449,500.0,281.485587,0.5,10
exponential_s500_n300_seed4014,50,21.547755,59.88938,104.745781,0.5,4
exponential_s500_n300_seed4014,51,15.896783,185.252891,49.059401,0.5,2
exponential_s500_n300_seed4014,52,70.715943,26.349847,500.0,0.5,18
exponential_s500_n300_seed4014,53,141.551559,44.677722,146.174312,0.5,6
exponential_s500_n300_seed4014,54,114.002051,1.305229,26.721896,0.5,2
exponential_s500_n300_seed4014,55,40.618273,14.769596,148.075606,0.5,6
exponential_s500_n300_seed4014,56,317.873238,263.349333,175.911119,0.5,7
exponential_s500_n300_seed4014,57,261.364026,134.688492,66.075554,0.5,3
exponential_s500_n300_seed4014,58,500.0,71.06471,40.136109,0.5,2
exponential_s500_n300_seed4014,59,22.969339,1.722692,500.0,0.5,18
exponential_s500_n300_seed4014,60,70.050207,42.874504,49.793904,0.5,2
exponential_s500_n300_seed4014,61,21.558292,27.374785,56.0465,0.5,3
exponential_s500_n300_seed4014,62,116.07252,365.178423,319.290051,0.5,11
exponential_s500_n300_seed4014,63,227.176194,237.58611,500.0,0.5,18
exponential_s500_n300_seed4014,64,66.152255,28.654922,206.541964,0.5,8
exponential_s500_n300_seed4014,65,129.583024,169.923755,500.0,0.5,18
exponential_s500_n300_seed4014,66,37.971357,98.537914,248.562309,0.5,9
exponential_s500_n300_seed4014,67,289.11824,155.339161,188.307384,0.5,7
exponential_s500_n300_seed4014,68,340.641743,225.933416,80.584427,0.5,4
exponential_s500_n300_seed4014,69,121.10261,219.013505,203.778617,0.5,8
exponential_s500_n300_seed4014,70,314.645481,19.739266,18.352762,0.5,1
exponential_s500_n300_seed4014,71,416.846202,69.323238,42.753523,0.5,2
exponential_s500_n300_seed4014,72,68.970947,30.391813,14.277634,0.5,1
exponential_s500_n300_seed4014,73,50.77613,138.728051,7.980712,0.5,1
exponential_s500_n300_seed4014,74,500.0,19.282937,105.818413,0.5,4
exponential_s500_n300_seed4014,75,362.619322,54.732027,231.828148,0.5,9
exponential_s500_n300_seed4014,76,56.51702,35.700607,194.141603,0.5,7
exponential_s500_n300_seed4014,77,42.654849,500.0,224.48347,0.5,8
exponential_s500_n300_seed4014,78,33.704221,209.909326,291.739644,0.5,11
exponential_s500_n300_seed4014,79,30.167064,283.666725,39.880401,0.5,2
exponential_s500_n300_seed4014,80,500.0,8.629925,60.877954,0.5,3
exponential_s500_n300_seed4014,81,150.791257,376.62081,287.08453,0.5,10
exponential_s500_n300_seed4014,82,40.621165,110.519944,93.696084,0.5,4
exponential_s500_n300_seed4014,83,74.575778,101.635378,142.297791,0.5,6
exponential_s500_n300_seed4014,84,177.73469,397.250322,424.337614,0.5,15
exponential_s500_n300_seed4014,85,114.026673,53.620585,38.292116,0.5,2
exponential_s500_n300_seed4014,86,186.920506,36.723848,138.14595,0.5,5
exponential_s500_n300_seed4014,87,78.719352,101.761503,127.729486,0.5,5
exponential_s500_n300_seed4014,88,27.727361,71.141899,25.023944,0.5,2
exponential_s500_n300_seed4014,89,15.620833,94.805573,62.867331,0.5,3
exponential_s500_n300_seed4014,90,42.345348,266.347764,41.674189,0.5,2
exponential_s500_n300_seed4014,91,32.123925,230.632427,229.666993,0.5,8
exponential_s500_n300_seed4014,92,80.343284,390.850592,187.179159,0.5,7
exponential_s500_n300_seed4014,93,28.301274,16.031239,373.399496,0.5,13
exponential_s500_n300_seed4014,94,24.835724,292.581823,221.876723,0.5,8
exponential_s500_n300_seed4014,95,35.89644,129.067975,371.244469,0.5,13
exponential_s500_n300_seed4014,96,156.941048,219.576639,15.595398,0.5,1
exponential_s500_n300_seed4014,97,1.453356,457.708041,19.13312,0.5,1
exponential_s500_n300_seed4014,98,106.308717,22.479038,72.787935,0.5,3
exponential_s500_n300_seed4014,99,500.0,451.7318,179.365358,0.5,7
exponential_s500_n300_seed4014,100,443.576407,19.770527,296.908152,0.5,11
exponential_s500_n300_seed4014,101,74.496034,302.708785,103.277295,0.5,4
exponential_s500_n300_seed4014,102,192.356255,316.102686,22.826913,0.5,2
exponential_s500_n300_seed4014,103,186.992573,211.420652,11.77048,0.5,1
exponential_s500_n300_seed4014,104,107.674048,161.89368,142.240795,0.5,6
exponential_s500_n300_seed4014,105,95.606748,213.463016,397.837512,0.5,14
exponential_s500_n300_seed4014,106,79.68368,282.522382,308.341935,0.5,11
exponential_s500_n300_seed4014,107,11.767332,82.692878,500.0,0.5,18
exponential_s500_n300_seed4014,108,405.430915,351.073684,13.683857,0.5,1
exponential_s500_n300_seed4014,109,19.808902,80.307995,244.200311,0.5,9
exponential_s500_n300_seed4014,110,101.671765,2.740468,14.127933,0.5,1
exponential_s500_n300_seed4014,111,464.376093,9.717675,110.11365,0.5,5
exponential_s500_n300_seed4014,112,378.348543,185.872249,61.896698,0.5,3
exponential_s500_n300_seed4014,113,47.202593,136.272412,83.387786,0.5,4
exponential_s500_n300_seed4014,114,23.986248,102.859048,9.047459,0.5,1
exponential_s500_n300_seed4014,115,22.841898,146.789879,500.0,0.5,18
exponential_s500_n300_seed4014,116,207.686999,308.061476,13.073945,0.5,1
exponential_s500_n300_seed4014,117,6.311712,214.651201,500.0,0.5,18
exponential_s500_n300_seed4014,118,262.917636,2.422169,500.0,0.5,18
exponential_s500_n300_seed4014,119,27.15931,94.492293,11.757405,0.5,1
exponential_s500_n300_seed4014,120,103.837435,118.453957,278.297593,0.5,10
exponential_s500_n300_seed4014,121,484.522213,233.084591,38.782938,0.5,2
exponential_s500_n300_seed4014,122,4.216076,230.325328,380.116957,0.5,14
exponential_s500_n300_seed4014,123,71.745474,279.006579,205.993862,0.5,8
exponential_s500_n300_seed4014,124,10.603352,280.219228,352.273688,0.5,13
exponential_s500_n300_seed4014,125,115.932869,49.906077,500.0,0.5,18
exponential_s500_n300_seed4014,126,59.824115,192.484004,58.235756,0.5,3
exponential_s500_n300_seed4014,127,83.053593,34.393027,403.062858,0.5,14
exponential_s500_n300_seed4014,128,151.405125,364.464027,61.201506,0.5,3
exponential_s500_n300_seed4014,129,446.485709,366.226738,15.203116,0.5,1
exponential_s500_n300_seed4014,130,237.94097,104.706272,17.663636,0.5,1
exponential_s500_n300_seed4014,131,124.894604,307.852273,61.511721,0.5,3
exponential_s500_n300_seed4014,132,355.582475,409.262416,267.613557,0.5,10
exponential_s500_n300_seed4014,133,2.856587,178.914087,35.119613,0.5,2
exponential_s500_n300_seed4014,134,138.86198,41.044371,4.452072,0.5,1
exponential_s500_n300_seed4014,135,22.223563,0.522255,2.301438,0.5,1
exponential_s500_n300_seed4014,136,39.171348,253.907236,166.519678,0.5,6
exponential_s500_n300_seed4014,137,112.202496,188.938004,465.606768,0.5,16
exponential_s500_n300_seed4014,138,97.871243,500.0,177.55837,0.5,7
exponential_s500_n300_seed4014,139,45.336481,21.674426,1.324096,0.5,1
exponential_s500_n300_seed4014,140,182.9412,54.236481,20.696414,0.5,2
exponential_s500_n300_seed4014,141,71.201685,87.081475,500.0,0.5,18
exponential_s500_n300_seed4014,142,102.162267,394.459247,74.154395,0.5,3
exponential_s500_n300_seed4014,143,16.745188,271.251056,28.601955,0.5,2
exponential_s500_n300_seed4014,144,61.541864,252.016314,39.534955,0.5,2
exponential_s500_n300_seed4014,145,187.304754,66.131901,429.863466,0.5,15
exponential_s500_n300_seed4014,146,266.385732,200.21041,97.442402,0.5,4
exponential_s500_n300_seed4014,147,117.818477,157.640349,218.047595,0.5,8
exponential_s500_n300_seed4014,148,24.027293,161.318765,116.104506,0.5,5
exponential_s500_n300_seed4014,149,56.154906,59.512811,28.234703,0.5,2
exponential_s500_n300_seed4014,150,40.742685,450.549215,125.754931,0.5,5
exponential_s500_n300_seed4014,151,67.641796,23.625454,67.464901,0.5,3
exponential_s500_n300_seed4014,152,266.592666,267.874343,135.415544,0.5,5
exponential_s500_n300_seed4014,153,33.655088,371.147971,47.023446,0.5,2
exponential_s500_n300_seed4014,154,26.811485,80.148563,100.443778,0.5,4
exponential_s500_n300_seed4014,155,500.0,252.144335,215.581494,0.5,8
exponential_s500_n300_seed4014,156,401.010575,42.040762,156.772604,0.5,6
exponential_s500_n300_seed4014,157,37.215185,296.648284,146.115975,0.5,6
exponential_s500_n300_seed4014,158,120.997493,66.840134,31.184053,0.5,2
exponential_s500_n300_seed4014,159,149.253649,27.429971,13.718534,0.5,1
exponential_s500_n300_seed4014,160,349.206136,81.310605,78.932977,0.5,3
exponential_s500_n300_seed4014,161,500.0,16.270102,27.626503,0.5,2
exponential_s500_n300_seed4014,162,0.696209,49.06107,36.770504,0.5,2
exponential_s500_n300_seed4014,163,140.62882,60.623633,310.201373,0.5,11
exponential_s500_n300_seed4014,164,475.136721,314.255254,271.800058,0.5,10
exponential_s500_n300_seed4014,165,226.845667,79.14433,33.884233,0.5,2
exponential_s500_n300_seed4014,166,81.803203,27.462963,30.196614,0.5,2
exponential_s500_n300_seed4014,167,99.545825,500.0,17.34699,0.5,1
exponential_s500_n300_seed4014,168,500.0,165.148253,291.911441,0.5,11
exponential_s500_n300_seed4014,169,30.316789,153.130559,247.365379,0.5,9
exponential_s500_n300_seed4014,170,110.693247,106.18528,128.744589,0.5,5
exponential_s500_n300_seed4014,171,0.185525,325.331805,41.949352,0.5,2
exponential_s500_n300_seed4014,172,4.996396,269.740069,32.971287,0.5,2
exponential_s500_n300_seed4014,173,228.294713,397.832959,499.459715,0.5,17
exponential_s500_n300_seed4014,174,178.600185,175.571258,29.285204,0.5,2
exponential_s500_n300_seed4014,175,294.505212,17.611065,82.068245,0.5,4
exponential_s500_n300_seed4014,176,153.752712,9.949317,388.590832,0.5,14
exponential_s500_n300_seed4014,177,100.302773,251.05323,156.581918,0.5,6
exponential_s500_n300_seed4014,178,169.24635,195.673605,20.955869,0.5,2
exponential_s500_n300_seed4014,179,21.51992,75.47504,84.444211,0.5,4
exponential_s500_n300_seed4014,180,55.093018,28.802763,15.919355,0.5,1
exponential_s500_n300_seed4014,181,290.735716,63.46508,62.609691,0.5,3
exponential_s500_n300_seed4014,182,30.355185,65.700124,71.720573,0.5,3
exponential_s500_n300_seed4014,183,177.295966,195.935605,272.155993,0.5,10
exponential_s500_n300_seed4014,184,188.647179,363.643619,102.546848,0.5,4
exponential_s500_n300_seed4014,185,92.4588,131.808324,187.478596,0.5,7
exponential_s500_n300_seed4014,186,76.73586,15.848724,140.891403,0.5,6
exponential_s500_n300_seed4014,187,2.968013,323.008695,17.94902,0.5,1
exponential_s500_n300_seed4014,188,221.850661,416.336668,37.485788,0.5,2
exponential_s500_n300_seed4014,189,35.660424,69.067839,124.86714,0.5,5
exponential_s500_n300_seed4014,190,468.048714,357.843963,153.362312,0.5,6
exponential_s500_n300_seed4014,191,109.018344,37.566255,183.289354,0.5,7
exponential_s500_n300_seed4014,192,10.420181,64.779415,0.975899,0.5,1
exponential_s500_n300_seed4014,193,141.481436,61.84496,128.594825,0.5,5
exponential_s500_n300_seed4014,194,459.614003,193.310873,42.21513,0.5,2
exponential_s500_n300_seed4014,195,325.296947,408.85245,112.879515,0.5,5
exponential_s500_n300_seed4014,196,352.759116,500.0,151.72912,0.5,6
exponential_s500_n300_seed4014,197,80.969926,55.093809,280.208021,0.5,10
exponential_s500_n300_seed4014,198,271.926791,52.019406,82.440394,0.5,4
exponential_s500_n300_seed4014,199,100.874173,93.187065,348.197782,0.5,12
exponential_s500_n300_seed4014,200,500.0,132.317474,489.161105,0.5,17
exponential_s500_n300_seed4014,201,0.365371,65.351743,369.208486,0.5,13
exponential_s500_n300_seed4014,202,30.567926,64.831537,27.317601,0.5,2
exponential_s500_n300_seed4014,203,354.220341,375.802452,119.880681,0.5,5
exponential_s500_n300_seed4014,204,71.43657,88.135144,107.943468,0.5,4
exponential_s500_n300_seed4014,205,28.815729,65.741413,333.970754,0.5,12
exponential_s500_n300_seed4014,206,13.088966,70.710458,287.694233,0.5,10
exponential_s500_n300_seed4014,207,45.651304,270.430307,19.945193,0.5,1
exponential_s500_n300_seed4014,208,139.311736,13.86433,144.077522,0.5,6
exponential_s500_n300_seed4014,209,40.439859,228.799967,42.705146,0.5,2
exponential_s500_n300_seed4014,210,94.974629,243.559373,297.388872,0.5,11
exponential_s500_n300_seed4014,211,88.128565,86.198803,226.253732,0.5,8
exponential_s500_n300_seed4014,212,209.455169,115.590141,38.187468,0.5,2
exponential_s500_n300_seed4014,213,100.036402,119.012658,103.162354,0.5,4
exponential_s500_n300_seed4014,214,196.080166,175.197772,435.144245,0.5,15
exponential_s500_n300_seed4014,215,44.243369,189.503998,500.0,0.5,18
exponential_s500_n300_seed4014,216,167.748258,127.746361,29.979679,0.5,2
exponential_s500_n300_seed4014,217,136.506521,500.0,146.362791,0.5,6
exponential_s500_n300_seed4014,218,314.142854,91.078951,7.2306,0.5,1
exponential_s500_n300_seed4014,219,93.470931,500.0,84.085692,0.5,4
exponential_s500_n300_seed4014,220,40.478807,145.419334,500.0,0.5,18
exponential_s500_n300_seed4014,221,49.435774,37.711736,60.621013,0.5,3
exponential_s500_n300_seed4014,222,178.377228,71.205273,112.803137,0.5,5
exponential_s500_n300_seed4014,223,37.667219,29.050517,475.977616,0.5,17
exponential_s500_n300_seed4014,224,191.799024,22.237185,168.923738,0.5,6
exponential_s500_n300_seed4014,225,1.744774,117.552888,132.227188,0.5,5
exponential_s500_n300_seed4014,226,361.984204,430.568064,270.310874,0.5,10
exponential_s500_n300_seed4014,227,9.674207,143.584648,184.628244,0.5,7
exponential_s500_n300_seed4014,228,243.569314,3.396224,137.486656,0.5,5
exponential_s500_n300_seed4014,229,69.448573,16.169223,68.676531,0.5,3
exponential_s500_n300_seed4014,230,320.833028,146.367728,304.992382,0.5,11
exponential_s500_n300_seed4014,231,23.177455,135.372233,131.11063,0.5,5
exponential_s500_n300_seed4014,232,87.784236,267.4222,199.49405,0.5,7
exponential_s500_n300_seed4014,233,248.370484,132.728904,228.407527,0.5,8
exponential_s500_n300_seed4014,234,134.146708,129.266042,161.897647,0.5,6
exponential_s500_n300_seed4014,235,162.978988,84.76766,9.760822,0.5,1
exponential_s500_n300_seed4014,236,43.413913,67.871801,253.311155,0.5,9
exponential_s500_n300_seed4014,237,189.403337,10.440399,13.158225,0.5,1
exponential_s500_n300_seed4014,238,137.040526,55.569945,90.909636,0.5,4
exponential_s500_n300_seed4014,239,50.043233,46.728234,500.0,0.5,18
exponential_s500_n300_seed4014,240,217.40021,63.695528,125.151491,0.5,5
exponential_s500_n300_seed4014,241,17.117711,148.337208,3.677538,0.5,1
exponential_s500_n300_seed4014,242,41.681518,94.113918,24.087191,0.5,2
exponential_s500_n300_seed4014,243,42.033497,249.602627,208.312552,0.5,8
exponential_s500_n300_seed4014,244,83.788058,184.539362,500.0,0.5,18
exponential_s500_n300_seed4014,245,15.160854,83.239648,57.388351,0.5,3
exponential_s500_n300_seed4014,246,122.232266,20.906617,500.0,0.5,18
exponential_s500_n300_seed4014,247,318.744929,127.82732,208.406844,0.5,8
exponential_s500_n300_seed4014,248,122.4742,19.399144,155.064494,0.5,6
exponential_s500_n300_seed4014,249,401.17262,107.286514,88.86105,0.5,4
exponential_s500_n300_seed4014,250,14.300272,233.893807,19.366784,0.5,1
exponential_s500_n300_seed4014,251,24.868972,18.202125,221.669878,0.5,8
exponential_s500_n300_seed4014,252,164.22823,81.216514,114.007801,0.5,5
exponential_s500_n300_seed4014,253,124.126571,94.481272,55.147327,0.5,3
exponential_s500_n300_seed4014,254,499.437142,62.950137,2.977826,0.5,1
exponential_s500_n300_seed4014,255,176.47391,36.120048,79.927425,0.5,3
exponential_s500_n300_seed4014,256,61.519475,103.607639,38.388022,0.5,2
exponential_s500_n300_seed4014,257,76.120819,131.836136,192.581129,0.5,7
exponential_s500_n300_seed4014,258,73.904281,398.163121,238.813288,0.5,9
exponential_s500_n300_seed4014,259,232.749524,500.0,74.580186,0.5,3
exponential_s500_n300_seed4014,260,64.892986,248.325405,304.240621,0.5,11
exponential_s500_n300_seed4014,261,233.026287,403.371803,213.549458,0.5,8
exponential_s500_n300_seed4014,262,14.972288,44.55946,29.528569,0.5,2
exponential_s500_n300_seed4014,263,326.78107,173.788395,32.887113,0.5,2
exponential_s500_n300_seed4014,264,177.386041,142.330856,245.46694,0.5,9
exponential_s500_n300_seed4014,265,108.155208,4.204364,395.654254,0.5,14
exponential_s500_n300_seed4014,266,40.209488,235.470819,1.194987,0.5,1
exponential_s500_n300_seed4014,267,288.735122,359.380232,283.630411,0.5,10
exponential_s500_n300_seed4014,268,35.180525,288.631028,113.275438,0.5,5
exponential_s500_n300_seed4014,269,117.651154,144.602227,26.79031,0.5,2
exponential_s500_n300_seed4014,270,145.277366,122.701988,53.404645,0.5,3
exponential_s500_n300_seed4014,271,340.204481,54.339282,13.357151,0.5,1
exponential_s500_n300_seed4014,272,311.833323,84.627539,436.315619,0.5,15
exponential_s500_n300_seed4014,273,22.282031,500.0,67.369973,0.5,3
exponential_s500_n300_seed4014,274,90.769422,5.784918,465.665446,0.5,16
exponential_s500_n300_seed4014,275,169.422056,6.163246,1.816126,0.5,1
exponential_s500_n300_seed4014,276,500.0,212.274515,23.278693,0.5,2
exponential_s500_n300_seed4014,277,186.779207,149.107623,161.365278,0.5,6
exponential_s500_n300_seed4014,278,13.436585,176.594428,256.361909,0.5,9
exponential_s500_n300_seed4014,279,186.970392,489.957245,263.437637,0.5,10
exponential_s500_n300_seed4014,280,6.916563,90.054308,62.967875,0.5,3
exponential_s500_n300_seed4014,281,333.962215,500.0,141.372746,0.5,6
exponential_s500_n300_seed4014,282,33.949737,204.822377,86.824367,0.5,4
exponential_s500_n300_seed4014,283,500.0,216.418523,107.878709,0.5,4
exponential_s500_n300_seed4014,284,192.141395,500.0,500.0,0.5,18
exponential_s500_n300_seed4014,285,16.408989,385.087832,286.201522,0.5,10
exponential_s500_n300_seed4014,286,44.591878,222.827702,45.277323,0.5,2
exponential_s500_n300_seed4014,287,41.837044,500.0,117.014324,0.5,5
exponential_s500_n300_seed4014,288,133.829784,9.511109,196.171581,0.5,7
exponential_s500_n300_seed4014,289,72.581061,103.912557,261.825109,0.5,10
exponential_s500_n300_seed4014,290,22.690621,17.066886,226.515356,0.5,8
exponential_s500_n300_seed4014,291,27.196552,500.0,412.486657,0.5,15
exponential_s500_n300_seed4014,292,352.971215,212.694694,63.792038,0.5,3
exponential_s500_n300_seed4014,293,165.837959,159.051541,464.827318,0.5,16
exponential_s500_n300_seed4014,294,51.883708,261.712962,30.071233,0.5,2
exponential_s500_n300_seed4014,295,54.720792,131.321501,183.047763,0.5,7
exponential_s500_n300_seed4014,296,37.514037,64.743912,67.303488,0.5,3
exponential_s500_n300_seed4014,297,179.811272,271.416098,32.443451,0.5,2
exponential_s500_n300_seed4014,298,100.816691,300.01323,404.682583,0.5,14
exponential_s500_n300_seed4014,299,87.82591,400.246735,118.488869,0.5,5
exponential_s1000_n500_seed4000,0,594.215766,232.911039,119.19471,0.5,5
exponential_s1000_n500_seed4000,1,101.894553,239.948392,332.775807,0.5,12
exponential_s1000_n500_seed4000,2,395.530443,7.951359,96.584166,0.5,4
exponential_s1000_n500_seed4000,3,250.418782,4.520176,628.971369,0.5,22
exponential_s1000_n500_seed4000,4,35.502054,183.6695,216.017854,0.5,8
exponential_s1000_n500_seed4000,5,413.348918,28.446833,423.539674,0.5,15
exponential_s1000_n500_seed4000,6,74.105369,705.507319,115.524001,0.5,5
exponential_s1000_n500_seed4000,7,549.318611,389.004225,982.814555,0.5,34
exponential_s1000_n500_seed4000,8,188.457975,85.807249,296.197108,0.5,11
exponential_s1000_n500_seed4000,9,84.928678,383.4222,38.392248,0.5,2
exponential_s1000_n500_seed4000,10,427.764084,985.346682,322.056551,0.5,12
exponential_s1000_n500_seed4000,11,84.315507,314.696541,388.957612,0.5,14
exponential_s1000_n500_seed4000,12,204.929789,72.458591,760.363365,0.5,26
exponential_s1000_n500_seed4000,13,666.892225,671.464705,514.798395,0.5,18
exponential_s1000_n500_seed4000,14,783.409504,1000.0,421.091284,0.5,15
exponential_s1000_n500_seed4000,15,785.734735,318.345302,151.063295,0.5,6
exponential_s1000_n500_seed4000,16,813.49412,759.430016,74.050636,0.5,3
exponential_s1000_n500_seed4000,17,242.031025,7.475367,222.904914,0.5,8
exponential_s1000_n500_seed4000,18,78.142233,276.915761,23.4571,0.5,2
exponential_s1000_n500_seed4000,19,798.661179,151.64957,527.137428,0.5,18
exponential_s1000_n500_seed4000,20,550.974686,269.374078,1000.0,0.5,34
exponential_s1000_n500_seed4000,21,612.276641,157.572743,316.119548,0.5,11
exponential_s1000_n500_seed4000,22,19.521572,109.213395,421.580354,0.5,15
exponential_s1000_n500_seed4000,23,129.63078,50.747581,210.432706,0.5,8
exponential_s1000_n500_seed4000,24,453.599863,172.240492,218.282997,0.5,8
exponential_s1000_n500_seed4000,25,149.863739,573.710181,384.518147,0.5,14
exponential_s1000_n500_seed4000,26,150.39537,378.688174,33.09751,0.5,2
exponential_s1000_n500_seed4000,27,337.446185,90.680964,207.236244,0.5,8
exponential_s1000_n500_seed4000,28,656.899316,40.480154,685.801421,0.5,24
exponential_s1000_n500_seed4000,29,233.9073,137.981479,313.531007,0.5,11
